length,width,height,image_url,path
17.32283464566929,13.385826771653544,7.874015748031495,https://m.media-amazon.com/images/I/31h6a4BjEjL.AC.jpg,images\image_04469.jpg
17.32283464566929,13.385826771653544,7.874015748031495,https://m.media-amazon.com/images/I/31jxJhq0EGL.AC.jpg,images\image_04470.jpg
17.32283464566929,13.385826771653544,7.874015748031495,https://m.media-amazon.com/images/I/41vPf0gu1CL.AC.jpg,images\image_04471.jpg
15.3,25.2,38.2,https://m.media-amazon.com/images/I/41+GZ1wm4DL.AC.jpg,images\image_04472.jpg
15.4,24.6,39.2,https://m.media-amazon.com/images/I/41JeDSQcI9L.AC.jpg,images\image_04473.jpg
15.4,24.6,39.2,https://m.media-amazon.com/images/I/417Fxv5iu3L.AC.jpg,images\image_04474.jpg
11.81,31.5,39.0,https://m.media-amazon.com/images/I/41m9MRL9ByL.AC.jpg,images\image_04475.jpg
12.875,8.875,6.0,https://m.media-amazon.com/images/I/31X9ADlmGYL.AC.jpg,images\image_04476.jpg
11.8,31.5,40.6,https://m.media-amazon.com/images/I/41WxQSLLJZL.AC.jpg,images\image_04477.jpg
11.8,33.7,38.6,https://m.media-amazon.com/images/I/41PEWkRYX8L.AC.jpg,images\image_04478.jpg
11.4,34.5,39.2,https://m.media-amazon.com/images/I/415Z7d3jbmL.AC.jpg,images\image_04479.jpg
11.4,34.5,39.2,https://m.media-amazon.com/images/I/51ABT1-pUlL.AC.jpg,images\image_04480.jpg
12.0,34.0,40.0,https://m.media-amazon.com/images/I/51eb7Vdhg0L.AC.jpg,images\image_04481.jpg
11.9,39.4,38.8,https://m.media-amazon.com/images/I/51SzeV+9XML.AC.jpg,images\image_04482.jpg
11.9,39.4,38.8,https://m.media-amazon.com/images/I/51+V-1onacL.AC.jpg,images\image_04483.jpg
11.9,39.4,38.8,https://m.media-amazon.com/images/I/41b2ctc9TBL.AC.jpg,images\image_04484.jpg
10.63,13.78,5.79,https://m.media-amazon.com/images/I/51aZSTFM4RL.AC.jpg,images\image_04485.jpg
10.63,13.78,5.79,https://m.media-amazon.com/images/I/51vmSYEtiLL.AC.jpg,images\image_04486.jpg
13.5,11.0,9.625,https://m.media-amazon.com/images/I/31UjqQPm7ML.AC.jpg,images\image_04487.jpg
14.17,11.81,19.13,https://m.media-amazon.com/images/I/41g992oUnoL.AC.jpg,images\image_04488.jpg
14.5,12.625,25.625,https://m.media-amazon.com/images/I/313xH9832hL.AC.jpg,images\image_04489.jpg
14.5,12.625,25.625,https://m.media-amazon.com/images/I/41w02nG81+L.AC.jpg,images\image_04490.jpg
14.5,12.625,25.625,https://m.media-amazon.com/images/I/41V-BelQQeL.AC.jpg,images\image_04491.jpg
15.0,12.625,24.0,https://m.media-amazon.com/images/I/41ePAylLt6L.AC.jpg,images\image_04492.jpg
12.6,16.1,23.6,https://m.media-amazon.com/images/I/51Iz2PAtX0L.AC.jpg,images\image_04493.jpg
19.0,8.0,29.7,https://m.media-amazon.com/images/I/41bMxr4hnfL.AC.jpg,images\image_04494.jpg
19.0,8.0,29.7,https://m.media-amazon.com/images/I/41TR3malAdL.AC.jpg,images\image_04495.jpg
19.0,8.0,29.7,https://m.media-amazon.com/images/I/41fFVutzd8L.AC.jpg,images\image_04496.jpg
19.0,8.0,29.7,https://m.media-amazon.com/images/I/4192dZY20rL.AC.jpg,images\image_04497.jpg
11.42,14.96,33.66,https://m.media-amazon.com/images/I/51dkLa53QIL.AC.jpg,images\image_04498.jpg
11.8,17.7,28.7,https://m.media-amazon.com/images/I/41RN9FMg-LL.AC.jpg,images\image_04499.jpg
11.8,17.7,28.7,https://m.media-amazon.com/images/I/41aBCgywHpL.AC.jpg,images\image_04500.jpg
11.81,15.75,36.06,https://m.media-amazon.com/images/I/41aEs4VfqxL.AC.jpg,images\image_04501.jpg
12.0,17.75,28.75,https://m.media-amazon.com/images/I/51e3gR+EobL.AC.jpg,images\image_04502.jpg
12.0,17.75,28.75,https://m.media-amazon.com/images/I/41IhXXd7fFL.AC.jpg,images\image_04503.jpg
12.0,17.75,28.75,https://m.media-amazon.com/images/I/51hnN-WJnsL.AC.jpg,images\image_04504.jpg
12.0,17.75,28.75,https://m.media-amazon.com/images/I/41-wq+t32kL.AC.jpg,images\image_04505.jpg
12.0,17.75,28.75,https://m.media-amazon.com/images/I/41mZRKaWLqL.AC.jpg,images\image_04506.jpg
12.0,17.75,28.75,https://m.media-amazon.com/images/I/41jGX2giIqL.AC.jpg,images\image_04507.jpg
13.5,17.5,30.0,https://m.media-amazon.com/images/I/413NO327W0L.AC.jpg,images\image_04508.jpg
13.5,17.5,30.0,https://m.media-amazon.com/images/I/41uElBoLZEL.AC.jpg,images\image_04509.jpg
13.5,17.5,30.0,https://m.media-amazon.com/images/I/41GG4acrShL.AC.jpg,images\image_04510.jpg
11.8,17.7,37.0,https://m.media-amazon.com/images/I/41vP02Q8L9L.AC.jpg,images\image_04511.jpg
11.8,17.7,37.0,https://m.media-amazon.com/images/I/41-gp1IxmUL.AC.jpg,images\image_04512.jpg
11.87,17.75,37.5,https://m.media-amazon.com/images/I/41tf4DLZJSL.AC.jpg,images\image_04513.jpg
11.87,17.75,37.5,https://m.media-amazon.com/images/I/41uenyNoioL.AC.jpg,images\image_04514.jpg
12.0,17.75,37.0,https://m.media-amazon.com/images/I/510Uw-7WlVL.AC.jpg,images\image_04515.jpg
12.0,18.5,37.25,https://m.media-amazon.com/images/I/41G6CnASRhL.AC.jpg,images\image_04516.jpg
11.4,22.8,30.9,https://m.media-amazon.com/images/I/415OTCyT3SL.AC.jpg,images\image_04517.jpg
14.6,19.7,31.5,https://m.media-amazon.com/images/I/514rh31ZxOL.AC.jpg,images\image_04518.jpg
15.25,21.875,25.625,https://m.media-amazon.com/images/I/418B1cVKSHL.AC.jpg,images\image_04519.jpg
15.25,21.875,25.625,https://m.media-amazon.com/images/I/41YZtRWUxBL.AC.jpg,images\image_04520.jpg
15.875,21.875,24.0,https://m.media-amazon.com/images/I/41aegfB7ZXL.AC.jpg,images\image_04521.jpg
11.8,25.0,27.8,https://m.media-amazon.com/images/I/51rLdGCbreL.AC.jpg,images\image_04522.jpg
11.8,25.0,27.8,https://m.media-amazon.com/images/I/41rRgj1XAwL.AC.jpg,images\image_04523.jpg
11.87,25.0,27.75,https://m.media-amazon.com/images/I/51KbTlB9TPL.AC.jpg,images\image_04524.jpg
11.4,31.5,31.0,https://m.media-amazon.com/images/I/41wcCx49KnL.AC.jpg,images\image_04525.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/41o5zSu5uPL.AC.jpg,images\image_04526.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/419AnUJALBL.AC.jpg,images\image_04527.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/51R5B1Rs1pL.AC.jpg,images\image_04528.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/513n1wICYGL.AC.jpg,images\image_04529.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/41SDi4Q3KHL.AC.jpg,images\image_04530.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/41TMnnWjIEL.AC.jpg,images\image_04531.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/41gt7h-QJLL.AC.jpg,images\image_04532.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/416gyVTynVL.AC.jpg,images\image_04533.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/41f-aQ0x9bL.AC.jpg,images\image_04534.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/41nN51nzSIL.AC.jpg,images\image_04535.jpg
11.4,32.6,30.3,https://m.media-amazon.com/images/I/51scAr1nvuL.AC.jpg,images\image_04536.jpg
11.8,33.1,27.6,https://m.media-amazon.com/images/I/41aUFiZZcZL.AC.jpg,images\image_04537.jpg
11.8,33.8,35.3,https://m.media-amazon.com/images/I/51n7dkmgPsL.AC.jpg,images\image_04538.jpg
11.8,33.8,35.3,https://m.media-amazon.com/images/I/417HqVuFm9L.AC.jpg,images\image_04539.jpg
11.8,33.8,35.3,https://m.media-amazon.com/images/I/51xCTHqB5IL.AC.jpg,images\image_04540.jpg
11.8,33.8,35.3,https://m.media-amazon.com/images/I/511+yEnjisL.AC.jpg,images\image_04541.jpg
11.8,33.8,35.3,https://m.media-amazon.com/images/I/517T0mPVSuL.AC.jpg,images\image_04542.jpg
11.8,33.8,35.3,https://m.media-amazon.com/images/I/41gE6zKuzPL.AC.jpg,images\image_04543.jpg
11.8,33.8,35.3,https://m.media-amazon.com/images/I/51nbFtpFW1L.AC.jpg,images\image_04544.jpg
11.8,33.8,38.3,https://m.media-amazon.com/images/I/413bphnhyIL.AC.jpg,images\image_04545.jpg
11.8,33.8,38.3,https://m.media-amazon.com/images/I/51VrM+5bfNL.AC.jpg,images\image_04546.jpg
11.8,33.8,38.3,https://m.media-amazon.com/images/I/5179I5sB92L.AC.jpg,images\image_04547.jpg
11.8,33.8,38.3,https://m.media-amazon.com/images/I/51BjHG9UArL.AC.jpg,images\image_04548.jpg
11.8,33.8,38.3,https://m.media-amazon.com/images/I/414V6D7A-qL.AC.jpg,images\image_04549.jpg
11.8,33.8,38.3,https://m.media-amazon.com/images/I/41kMt38l7FL.AC.jpg,images\image_04550.jpg
11.8,33.8,38.3,https://m.media-amazon.com/images/I/51ZJwd5dnGL.AC.jpg,images\image_04551.jpg
11.4,39.4,21.6,https://m.media-amazon.com/images/I/51kQiceSRSL.AC.jpg,images\image_04552.jpg
11.4,39.4,21.6,https://m.media-amazon.com/images/I/41X1n98SCZL.AC.jpg,images\image_04553.jpg
11.4,39.4,21.6,https://m.media-amazon.com/images/I/41btRnDmiBL.AC.jpg,images\image_04554.jpg
11.4,39.4,21.6,https://m.media-amazon.com/images/I/41vLiSxRu+L.AC.jpg,images\image_04555.jpg
11.4,39.4,21.6,https://m.media-amazon.com/images/I/41F39eMIlHL.AC.jpg,images\image_04556.jpg
11.4,39.4,21.7,https://m.media-amazon.com/images/I/51JfAnN2yCL.AC.jpg,images\image_04557.jpg
11.4,39.4,21.7,https://m.media-amazon.com/images/I/41LHkCtN6-L.AC.jpg,images\image_04558.jpg
11.4,39.4,21.7,https://m.media-amazon.com/images/I/41gsimYwJ+L.AC.jpg,images\image_04559.jpg
11.8,39.4,21.7,https://m.media-amazon.com/images/I/51JA0pIO1+L.AC.jpg,images\image_04560.jpg
14.56,20.07,3.93,https://m.media-amazon.com/images/I/41XkpPdKMfL.AC.jpg,images\image_04561.jpg
11.8,11.8,19.7,https://m.media-amazon.com/images/I/41gwUkVMnBL.AC.jpg,images\image_04562.jpg
15.16,13.78,16.93,https://m.media-amazon.com/images/I/41m84yw2UuL.AC.jpg,images\image_04563.jpg
14.1,14.1,17.7,https://m.media-amazon.com/images/I/31Q2V4pw7nL.AC.jpg,images\image_04564.jpg
15.0,15.0,20.0,https://m.media-amazon.com/images/I/512kGTEFC7L.AC.jpg,images\image_04565.jpg
15.75,15.75,20.0,https://m.media-amazon.com/images/I/41PfyJ5hAiL.AC.jpg,images\image_04566.jpg
15.98,13.7,22.44,https://m.media-amazon.com/images/I/31HV14V88RL.AC.jpg,images\image_04567.jpg
12.0,18.0,22.25,https://m.media-amazon.com/images/I/41G7Ro4UqHL.AC.jpg,images\image_04568.jpg
12.0,18.25,22.5,https://m.media-amazon.com/images/I/41sDIkjcf0L.AC.jpg,images\image_04569.jpg
16.0,16.0,21.0,https://m.media-amazon.com/images/I/41-w83yxN1L.AC.jpg,images\image_04570.jpg
4.645669291338582,16.259842519685037,13.937007874015746,https://m.media-amazon.com/images/I/41IEOLF+2aL.AC.jpg,images\image_04571.jpg
15.7,15.7,21.7,https://m.media-amazon.com/images/I/41TevfQmf0L.AC.jpg,images\image_04572.jpg
20.0,11.0,24.0,https://m.media-amazon.com/images/I/41I1C2qBgKL.AC.jpg,images\image_04573.jpg
14.2,17.0,24.2,https://m.media-amazon.com/images/I/41qX+RJPsJL.AC.jpg,images\image_04574.jpg
14.2,17.0,24.2,https://m.media-amazon.com/images/I/41dfZnLGHsL.AC.jpg,images\image_04575.jpg
15.75,17.75,22.0,https://m.media-amazon.com/images/I/41iPSQ-YI2L.AC.jpg,images\image_04576.jpg
13.8,13.8,28.3,https://m.media-amazon.com/images/I/41wGXUZAZUL.AC.jpg,images\image_04577.jpg
16.0,16.0,24.0,https://m.media-amazon.com/images/I/41B2kfg3rbL.AC.jpg,images\image_04578.jpg
11.7,18.1,26.4,https://m.media-amazon.com/images/I/41a3mtzK9LL.AC.jpg,images\image_04579.jpg
15.0,18.0,23.75,https://m.media-amazon.com/images/I/41BfLhPzFfL.AC.jpg,images\image_04580.jpg
16.0,16.0,25.0,https://m.media-amazon.com/images/I/313aCzzuUeL.AC.jpg,images\image_04581.jpg
17.7,17.7,21.7,https://m.media-amazon.com/images/I/51T1R2t9fCL.AC.jpg,images\image_04582.jpg
11.8,22.0,23.6,https://m.media-amazon.com/images/I/41nxQNm5rIL.AC.jpg,images\image_04583.jpg
18.0,22.0,17.5,https://m.media-amazon.com/images/I/41wzu-vSzzL.AC.jpg,images\image_04584.jpg
17.5,18.0,22.0,https://m.media-amazon.com/images/I/41FvriF07BL.AC.jpg,images\image_04585.jpg
13.0,18.1,26.8,https://m.media-amazon.com/images/I/4189ppWyeOL.AC.jpg,images\image_04586.jpg
12.0,24.0,22.0,https://m.media-amazon.com/images/I/51JVUBAI20L.AC.jpg,images\image_04587.jpg
11.81,18.7,27.55,https://m.media-amazon.com/images/I/419ZzrHuztL.AC.jpg,images\image_04588.jpg
14.17,17.71,27.08,https://m.media-amazon.com/images/I/41usHWC9zmL.AC.jpg,images\image_04589.jpg
11.5,23.5,24.0,https://m.media-amazon.com/images/I/41zEi4b2nnL.AC.jpg,images\image_04590.jpg
11.8,23.6,23.6,https://m.media-amazon.com/images/I/41p9JdRDjlL.AC.jpg,images\image_04591.jpg
18.7,18.7,21.7,https://m.media-amazon.com/images/I/51njFUQ76yL.AC.jpg,images\image_04592.jpg
15.0,18.9,25.6,https://m.media-amazon.com/images/I/413h-3nnJTL.AC.jpg,images\image_04593.jpg
15.5,21.0,23.6,https://m.media-amazon.com/images/I/51QRGiyFCcL.AC.jpg,images\image_04594.jpg
15.8,19.0,26.0,https://m.media-amazon.com/images/I/41zYaccibAL.AC.jpg,images\image_04595.jpg
18.0,20.0,23.0,https://m.media-amazon.com/images/I/41hANmV12yL.AC.jpg,images\image_04596.jpg
19.7,19.7,22.0,https://m.media-amazon.com/images/I/41RQx+YXdpL.AC.jpg,images\image_04597.jpg
17.0,23.0,21.5,https://m.media-amazon.com/images/I/51WrEmJ-F6L.AC.jpg,images\image_04598.jpg
16.0,20.0,25.75,https://m.media-amazon.com/images/I/311UjX9Qd+L.AC.jpg,images\image_04599.jpg
15.0,20.0,27.0,https://m.media-amazon.com/images/I/41-VTw5srRL.AC.jpg,images\image_04600.jpg
16.3,31.5,14.6,https://m.media-amazon.com/images/I/41hwdB-cJKL.AC.jpg,images\image_04601.jpg
15.75,22.75,24.0,https://m.media-amazon.com/images/I/410TqcVr5lL.AC.jpg,images\image_04602.jpg
17.38,23.13,22.0,https://m.media-amazon.com/images/I/41VPoiz9xOL.AC.jpg,images\image_04603.jpg
20.1,20.1,22.4,https://m.media-amazon.com/images/I/31V-sIivnHL.AC.jpg,images\image_04604.jpg
16.5,27.75,18.5,https://m.media-amazon.com/images/I/414dplwgC6L.AC.jpg,images\image_04605.jpg
16.0,22.0,25.0,https://m.media-amazon.com/images/I/31fXPZx0OQL.AC.jpg,images\image_04606.jpg
18.75,18.75,26.0,https://m.media-amazon.com/images/I/41PeGfN+C4L.AC.jpg,images\image_04607.jpg
13.9,23.6,26.4,https://m.media-amazon.com/images/I/41El6caPX9L.AC.jpg,images\image_04608.jpg
20.0,20.0,24.0,https://m.media-amazon.com/images/I/41rRBJhWfSL.AC.jpg,images\image_04609.jpg
15.75,31.5,16.75,https://m.media-amazon.com/images/I/419svbmaL5L.AC.jpg,images\image_04610.jpg
14.25,26.0,23.75,https://m.media-amazon.com/images/I/51QafyRdh5L.AC.jpg,images\image_04611.jpg
17.0,22.0,25.0,https://m.media-amazon.com/images/I/419ZnO1QGQL.AC.jpg,images\image_04612.jpg
20.5,24.0,20.5,https://m.media-amazon.com/images/I/41KMY4cLHOL.AC.jpg,images\image_04613.jpg
20.0,20.0,25.3,https://m.media-amazon.com/images/I/41k-kufHZQL.AC.jpg,images\image_04614.jpg
23.5,23.5,18.5,https://m.media-amazon.com/images/I/41lW2A-X1WL.AC.jpg,images\image_04615.jpg
15.6,19.6,30.6,https://m.media-amazon.com/images/I/41o7L0WsDhL.AC.jpg,images\image_04616.jpg
16.0,23.5,27.5,https://m.media-amazon.com/images/I/411zlsDJlWL.AC.jpg,images\image_04617.jpg
15.0,21.0,31.5,https://m.media-amazon.com/images/I/41snfChnArL.AC.jpg,images\image_04618.jpg
16.9,23.6,27.4,https://m.media-amazon.com/images/I/41WCJ3ryCvL.AC.jpg,images\image_04619.jpg
18.0,24.0,26.0,https://m.media-amazon.com/images/I/31Lpmu13DfL.AC.jpg,images\image_04620.jpg
16.0,25.0,27.6,https://m.media-amazon.com/images/I/51EomtzbIKL.AC.jpg,images\image_04621.jpg
11.811023622047244,15.74803149606299,21.65354330708661,https://m.media-amazon.com/images/I/51Ltm5wojBL.AC.jpg,images\image_04622.jpg
21.0,21.0,28.0,https://m.media-amazon.com/images/I/41gHGr-LGvL.AC.jpg,images\image_04623.jpg
24.0,24.0,22.0,https://m.media-amazon.com/images/I/31MlCQFN+PL.AC.jpg,images\image_04624.jpg
27.75,27.75,15.0,https://m.media-amazon.com/images/I/31W7FUtzpdL.AC.jpg,images\image_04625.jpg
16.5,28.0,28.0,https://m.media-amazon.com/images/I/41l8NX+T8yL.AC.jpg,images\image_04626.jpg
29.0,29.0,15.0,https://m.media-amazon.com/images/I/31IuW8SCogL.AC.jpg,images\image_04627.jpg
17.5,39.5,16.0,https://m.media-amazon.com/images/I/41jkH7-UW8L.AC.jpg,images\image_04628.jpg
13.779527559055117,15.74803149606299,27.55905511811024,https://m.media-amazon.com/images/I/31rwpdfAErL.AC.jpg,images\image_04629.jpg
23.5,35.4,16.1,https://m.media-amazon.com/images/I/41Bpr4WfInL.AC.jpg,images\image_04630.jpg
22.25,35.0,19.5,https://m.media-amazon.com/images/I/51lzTCmCGeL.AC.jpg,images\image_04631.jpg
20.0,39.37,17.91,https://m.media-amazon.com/images/I/4135qTSSiNL.AC.jpg,images\image_04632.jpg
24.0,24.0,29.375,https://m.media-amazon.com/images/I/41nvJ0jn5LL.AC.jpg,images\image_04633.jpg
14.96062992125984,15.74803149606299,21.65354330708661,https://m.media-amazon.com/images/I/51YmA2BMMML.AC.jpg,images\image_04634.jpg
31.5,31.5,15.7,https://m.media-amazon.com/images/I/513x2tUuZOL.AC.jpg,images\image_04635.jpg
13.8,35.43,29.9,https://m.media-amazon.com/images/I/41jjGARX2PL.AC.jpg,images\image_04636.jpg
13.779527559055117,17.716535433070863,26.37795275590551,https://m.media-amazon.com/images/I/31SkyeFegTL.AC.jpg,images\image_04637.jpg
15.74803149606299,15.74803149606299,23.22834645669291,https://m.media-amazon.com/images/I/41deu9hM5uL.AC.jpg,images\image_04638.jpg
23.75,43.5,13.75,https://m.media-amazon.com/images/I/31tOjM8YG0L.AC.jpg,images\image_04639.jpg
12.5,39.8,29.5,https://m.media-amazon.com/images/I/41oUsDf0fsL.AC.jpg,images\image_04640.jpg
13.78,40.15,29.33,https://m.media-amazon.com/images/I/41IPB8DlJhL.AC.jpg,images\image_04641.jpg
21.65,43.3,18.34,https://m.media-amazon.com/images/I/41btST+yjDL.AC.jpg,images\image_04642.jpg
19.75,45.75,18.0,https://m.media-amazon.com/images/I/417GQhLUrIL.AC.jpg,images\image_04643.jpg
13.8,39.4,31.5,https://m.media-amazon.com/images/I/41VCq3oU7jL.AC.jpg,images\image_04644.jpg
13.8,39.4,31.5,https://m.media-amazon.com/images/I/41SgDBrcjML.AC.jpg,images\image_04645.jpg
14.566929133858268,18.89763779527559,25.984251968503933,https://m.media-amazon.com/images/I/414WMrEAZVL.AC.jpg,images\image_04646.jpg
13.8,40.0,31.5,https://m.media-amazon.com/images/I/41+jrXh0BCL.AC.jpg,images\image_04647.jpg
15.8,31.5,39.4,https://m.media-amazon.com/images/I/41cOqw8HvjL.AC.jpg,images\image_04648.jpg
23.6,47.2,16.0,https://m.media-amazon.com/images/I/41l0iPKWTTL.AC.jpg,images\image_04649.jpg
25.6,45.3,16.5,https://m.media-amazon.com/images/I/31zZteln1tL.AC.jpg,images\image_04650.jpg
14.0,24.0,50.8,https://m.media-amazon.com/images/I/413bq3UhD+L.AC.jpg,images\image_04651.jpg
24.0,47.0,18.0,https://m.media-amazon.com/images/I/41iTyi+2ziL.AC.jpg,images\image_04652.jpg
26.0,45.0,18.0,https://m.media-amazon.com/images/I/41vv0t0jrWL.AC.jpg,images\image_04653.jpg
11.614173228346456,23.4251968503937,23.622047244094485,https://m.media-amazon.com/images/I/51z78sISzLL.AC.jpg,images\image_04654.jpg
13.2,47.0,29.5,https://m.media-amazon.com/images/I/51-Nwk9w7YL.AC.jpg,images\image_04655.jpg
17.716535433070863,17.716535433070863,18.89763779527559,https://m.media-amazon.com/images/I/41sZ205vy2L.AC.jpg,images\image_04656.jpg
24.0,48.0,18.0,https://m.media-amazon.com/images/I/41yd5cLwHML.AC.jpg,images\image_04657.jpg
36.0,36.0,18.0,https://m.media-amazon.com/images/I/41gLWdlTOlL.AC.jpg,images\image_04658.jpg
15.5,42.8,31.8,https://m.media-amazon.com/images/I/3105mVKddAL.AC.jpg,images\image_04659.jpg
15.3,45.3,30.0,https://m.media-amazon.com/images/I/41IgqFHabJL.AC.jpg,images\image_04660.jpg
14.9,45.0,30.7,https://m.media-amazon.com/images/I/41mtYh3uQKL.AC.jpg,images\image_04661.jpg
15.75,44.0,32.0,https://m.media-amazon.com/images/I/41rXqMOXjWL.AC.jpg,images\image_04662.jpg
12.0,48.0,32.0,https://m.media-amazon.com/images/I/41YX2HcAToL.AC.jpg,images\image_04663.jpg
19.75,54.0,19.25,https://m.media-amazon.com/images/I/31RH6rN6QuL.AC.jpg,images\image_04664.jpg
15.7,43.3,34.0,https://m.media-amazon.com/images/I/41e8hmpRedL.AC.jpg,images\image_04665.jpg
24.0,52.0,18.0,https://m.media-amazon.com/images/I/31f7WnwD+WL.AC.jpg,images\image_04666.jpg
18.0,47.875,30.0,https://m.media-amazon.com/images/I/41txiXkZzDL.AC.jpg,images\image_04667.jpg
34.0,34.0,28.5,https://m.media-amazon.com/images/I/31CU4ELi8RL.AC.jpg,images\image_04668.jpg
15.0,59.1,22.8,https://m.media-amazon.com/images/I/51NDzaz2kpL.AC.jpg,images\image_04669.jpg
41.0,41.0,16.5,https://m.media-amazon.com/images/I/31eB5So0CRL.AC.jpg,images\image_04670.jpg
11.0,11.8,17.7,https://m.media-amazon.com/images/I/41vKm8J2GKL.AC.jpg,images\image_04671.jpg
24.0,48.0,28.0,https://m.media-amazon.com/images/I/41dwlXg99kL.AC.jpg,images\image_04672.jpg
33.63,47.38,19.75,https://m.media-amazon.com/images/I/51UXLdFauhL.AC.jpg,images\image_04673.jpg
36.0,36.0,29.1,https://m.media-amazon.com/images/I/41jc74c5OFL.AC.jpg,images\image_04674.jpg
37.0,37.0,28.0,https://m.media-amazon.com/images/I/41h6BaY+SqL.AC.jpg,images\image_04675.jpg
15.7,55.0,31.7,https://m.media-amazon.com/images/I/41TYpnTRd-L.AC.jpg,images\image_04676.jpg
20.078740157480315,20.866141732283463,18.307086614173222,https://m.media-amazon.com/images/I/31xN6r7PXuL.AC.jpg,images\image_04677.jpg
11.02,60.04,34.33,https://m.media-amazon.com/images/I/41dOntdRwKL.AC.jpg,images\image_04678.jpg
29.0,59.25,19.0,https://m.media-amazon.com/images/I/31HLx5tOJTL.AC.jpg,images\image_04679.jpg
24.0,55.1,29.1,https://m.media-amazon.com/images/I/41vtd48h49L.AC.jpg,images\image_04680.jpg
15.0,64.0,30.0,https://m.media-amazon.com/images/I/310bn4uxrNL.AC.jpg,images\image_04681.jpg
15.0,64.0,30.0,https://m.media-amazon.com/images/I/41fVgbY8LmL.AC.jpg,images\image_04682.jpg
31.2,54.6,28.08,https://m.media-amazon.com/images/I/411eghZ8mqL.AC.jpg,images\image_04683.jpg
29.0,59.0,30.0,https://m.media-amazon.com/images/I/31GX4ezwBUL.AC.jpg,images\image_04684.jpg
42.0,42.0,36.0,https://m.media-amazon.com/images/I/51+DoH6eqIL.AC.jpg,images\image_04685.jpg
23.622047244094485,23.622047244094485,29.133858267716533,https://m.media-amazon.com/images/I/41UhkuO8tmL.AC.jpg,images\image_04686.jpg
31.5,63.0,29.5,https://m.media-amazon.com/images/I/31qI1HSHHuL.AC.jpg,images\image_04687.jpg
13.8,15.7,21.8,https://m.media-amazon.com/images/I/3104q+W2g1L.AC.jpg,images\image_04688.jpg
13.8,15.7,21.8,https://m.media-amazon.com/images/I/41kGoGfw3CL.AC.jpg,images\image_04689.jpg
33.5,63.0,30.0,https://m.media-amazon.com/images/I/41nk-0kZUQL.AC.jpg,images\image_04690.jpg
36.0,62.0,30.0,https://m.media-amazon.com/images/I/41SMVyy8YJL.AC.jpg,images\image_04691.jpg
35.25,64.0,30.75,https://m.media-amazon.com/images/I/41R3TgR0cQL.AC.jpg,images\image_04692.jpg
12.75,17.4,23.4,https://m.media-amazon.com/images/I/41ff5kea9KL.AC.jpg,images\image_04693.jpg
32.5,69.0,29.5,https://m.media-amazon.com/images/I/31qA+vD0UCL.AC.jpg,images\image_04694.jpg
18.50393700787401,33.46456692913385,16.53543307086614,https://m.media-amazon.com/images/I/41CAeymyCdL.AC.jpg,images\image_04695.jpg
13.976377952755904,38.976377952755904,27.55905511811024,https://m.media-amazon.com/images/I/41cJZDz7AcL.AC.jpg,images\image_04696.jpg
17.716535433070863,35.433070866141726,15.74803149606299,https://m.media-amazon.com/images/I/31apQLMslGL.AC.jpg,images\image_04697.jpg
44.0,66.0,30.0,https://m.media-amazon.com/images/I/41tQLMK6osL.AC.jpg,images\image_04699.jpg
23.622047244094485,31.49606299212598,21.65354330708661,https://m.media-amazon.com/images/I/31HQMnhsGbL.AC.jpg,images\image_04700.jpg
15.0,18.875,25.0,https://m.media-amazon.com/images/I/41i4cDS31nL.AC.jpg,images\image_04701.jpg
19.685039370078737,39.370078740157474,16.929133858267715,https://m.media-amazon.com/images/I/41xcv0KysDL.AC.jpg,images\image_04702.jpg
18.5,18.5,22.0,https://m.media-amazon.com/images/I/41pxdkuy4vL.AC.jpg,images\image_04703.jpg
19.0,19.0,20.0,https://m.media-amazon.com/images/I/41wQXyibUUL.AC.jpg,images\image_04704.jpg
21.5,16.5,26.5,https://m.media-amazon.com/images/I/41wCDPkxc-L.AC.jpg,images\image_04705.jpg
20.5,20.5,20.0,https://m.media-amazon.com/images/I/41jfjeSzzTL.AC.jpg,images\image_04706.jpg
20.5,20.5,20.0,https://m.media-amazon.com/images/I/41M1lC4MsKL.AC.jpg,images\image_04707.jpg
15.6,23.6,27.6,https://m.media-amazon.com/images/I/41LcqwLK19L.AC.jpg,images\image_04708.jpg
23.622047244094485,43.30708661417322,17.913385826771652,https://m.media-amazon.com/images/I/415gdRvrqNL.AC.jpg,images\image_04709.jpg
21.65354330708661,47.24409448818897,39.370078740157474,https://m.media-amazon.com/images/I/41wAVeavd7L.AC.jpg,images\image_04711.jpg
21.65354330708661,47.24409448818897,22.834645669291337,https://m.media-amazon.com/images/I/413-OnDVkqL.AC.jpg,images\image_04712.jpg
